Module	Section	Sample Name	Source
STAR	SummaryLog	RP-1418_BEG_1111-1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1418_BEG_1111-1.Log.final.out
STAR	SummaryLog	RP-1418_BEG_1435-01	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1418_BEG_1435-01.Log.final.out
STAR	SummaryLog	RP-1903_HK-071-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-071-001.Log.final.out
STAR	SummaryLog	RP-1903_HK-100	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-100.Log.final.out
STAR	SummaryLog	RP-1903_HK-047	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-047.Log.final.out
STAR	SummaryLog	RP-1903_HK-139	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-139.Log.final.out
STAR	SummaryLog	RP-1903_HK-104	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-104.Log.final.out
STAR	SummaryLog	RP-1903_HK-071-004	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-071-004.Log.final.out
STAR	SummaryLog	RP-1903_HK-032	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-032.Log.final.out
STAR	SummaryLog	RP-1903_HK-025	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-025.Log.final.out
STAR	SummaryLog	RP-1903_HK-116	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-116.Log.final.out
STAR	SummaryLog	RP-1903_HK-115	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-115.Log.final.out
STAR	SummaryLog	RP-1512_HK060-0154	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1512_HK060-0154.Log.final.out
STAR	SummaryLog	RP-1903_HK-035	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-035.Log.final.out
STAR	SummaryLog	RP-1903_HK-022	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-022.Log.final.out
STAR	SummaryLog	RP-1903_HK-006	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-006.Log.final.out
STAR	SummaryLog	RP-1903_HK-095	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-095.Log.final.out
STAR	SummaryLog	RP-1903_HK-015	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-015.Log.final.out
STAR	SummaryLog	RP-1903_HK-126	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-126.Log.final.out
STAR	SummaryLog	RP-1903_HK-061	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-061.Log.final.out
STAR	SummaryLog	RP-1903_HK-131	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-131.Log.final.out
STAR	SummaryLog	RP-1903_HK-108	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-108.Log.final.out
STAR	SummaryLog	RP-1903_HK-075	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-075.Log.final.out
STAR	SummaryLog	RP-1903_HK-081	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-081.Log.final.out
STAR	SummaryLog	RP-1903_HK-085	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/RP-1903_HK-085.Log.final.out
STAR	ReadsPerGene	RP-1903_HK-107	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-107.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-2034_RGP_554_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-2034_RGP_554_3.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-108	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-108.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-127	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-127.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-006	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-006.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-047	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-047.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-071-004	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-071-004.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-070	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-070.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-115	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-115.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-071-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-071-001.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-075	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-075.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-134	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-134.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-015	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-015.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-010	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-010.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-131	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-131.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-095	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-095.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-022	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-022.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-087	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-087.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-114	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-114.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-035	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-035.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-2034_RGP_552_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-2034_RGP_552_3.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-126	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-126.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-081	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-081.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-100	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-100.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1512_HK060-0154	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1512_HK060-0154.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-116	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-116.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-085	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-085.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-032	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-032.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-073	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-073.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-124	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-124.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-119	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-119.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-133	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-133.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1418_BEG_1435-01	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1418_BEG_1435-01.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1418_BEG_1111-1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1418_BEG_1111-1.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-061	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-061.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-139	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-139.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-104	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-104.ReadsPerGene.out.tab
STAR	ReadsPerGene	RP-1903_HK-025	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/star/genecounts/RP-1903_HK-025.ReadsPerGene.out.tab
FastQC	all_sections	RP-1903_HK-087	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-087.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-022	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-022.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-015	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-015.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-2034_RGP_552_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-2034_RGP_552_3.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-116	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-116.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-006	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-006.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-2034_RGP_554_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-2034_RGP_554_3.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-073	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-073.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-035	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-035.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1418_BEG_1435-01	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1418_BEG_1435-01.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-032	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-032.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-115	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-115.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-071-004	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-071-004.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-126	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-126.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-047	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-047.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-070	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-070.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-139	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-139.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-119	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-119.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-131	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-131.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-025	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-025.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1512_HK060-0154	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1512_HK060-0154.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1418_BEG_1111-1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1418_BEG_1111-1.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-124	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-124.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-095	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-095.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-108	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-108.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-010	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-010.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-061	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-061.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-100	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-100.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-104	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-104.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-133	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-133.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-134	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-134.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-081	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-081.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-107	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-107.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-085	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-085.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-071-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-071-001.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-127	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-127.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-075	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-075.Aligned.sortedByCoord.out_fastqc.zip
FastQC	all_sections	RP-1903_HK-114	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/batch_2020_04/fastqc/zip/RP-1903_HK-114.Aligned.sortedByCoord.out_fastqc.zip
