Module	Section	Sample Name	Source
STAR	ReadsPerGene	MUN_FAM1_CTRL_03	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/MUN_FAM1_CTRL_03.ReadsPerGene.out.tab
STAR	ReadsPerGene	MUN_FAM5_SIBLINGMDC1A_01_R2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/MUN_FAM5_SIBLINGMDC1A_01_R2.ReadsPerGene.out.tab
STAR	ReadsPerGene	WAL_OTH2405f-Dec19	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/WAL_OTH2405f-Dec19.ReadsPerGene.out.tab
STAR	ReadsPerGene	WAL_OTH2406d-Feb20B	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/WAL_OTH2406d-Feb20B.ReadsPerGene.out.tab
STAR	ReadsPerGene	B15-25_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/B15-25_1_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	431-2_A_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/431-2_A_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	WAL_OTH2407d-Dec19	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/WAL_OTH2407d-Dec19.ReadsPerGene.out.tab
STAR	ReadsPerGene	WAL_OTH2407d-Feb20A	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/WAL_OTH2407d-Feb20A.ReadsPerGene.out.tab
STAR	ReadsPerGene	WAL_OTH2419f-Feb20B	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/WAL_OTH2419f-Feb20B.ReadsPerGene.out.tab
STAR	ReadsPerGene	MUN_FAM5_SIBLINGMDC1A_01_R3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/MUN_FAM5_SIBLINGMDC1A_01_R3.ReadsPerGene.out.tab
STAR	ReadsPerGene	MUN_FAM1_CTRL_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/MUN_FAM1_CTRL_02.ReadsPerGene.out.tab
STAR	ReadsPerGene	437-3_A_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/437-3_A_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	MUN_FAM3_PARTIALMDC1A1_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/MUN_FAM3_PARTIALMDC1A1_02.ReadsPerGene.out.tab
STAR	ReadsPerGene	MUN_FAM2_TOTALMDC1A1_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/star/genecounts/MUN_FAM2_TOTALMDC1A1_02.ReadsPerGene.out.tab
FastQC	all_sections	WAL_OTH2407d-Feb20A	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2407d-Feb20A.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	431-1_A_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/431-1_A_3_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2419f-Dec19	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2419f-Dec19.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	NH12-843_MyoD_Day5	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/NH12-843_MyoD_Day5_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM3_PARTIALMDC1A1_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM3_PARTIALMDC1A1_02_fastqc/fastqc_data.txt
FastQC	all_sections	432-3_A_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/432-3_A_2_fastqc/fastqc_data.txt
FastQC	all_sections	B15-25_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/B15-25_1_2_fastqc/fastqc_data.txt
FastQC	all_sections	CLA_62R_CaM_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/CLA_62R_CaM_2_fastqc/fastqc_data.txt
FastQC	all_sections	B16-47_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/B16-47_1_2_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM5_SIBLINGMDC1A_01_R2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM5_SIBLINGMDC1A_01_R2_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM2_TOTALMDC1A1_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM2_TOTALMDC1A1_02_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2405f-Feb20C	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2405f-Feb20C.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2406d-Dec19	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2406d-Dec19.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	MAN_0063_01_03	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MAN_0063_01_03_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2407d-Dec19	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2407d-Dec19.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	437-2_A_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/437-2_A_2_fastqc/fastqc_data.txt
FastQC	all_sections	CLA_388HV_XX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/CLA_388HV_XX_1_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM1_CTRL_01	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM1_CTRL_01_fastqc/fastqc_data.txt
FastQC	all_sections	447-3_A_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/447-3_A_3_fastqc/fastqc_data.txt
FastQC	all_sections	T757	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/T757_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2407d-Feb20B	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2407d-Feb20B.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM2_TOTALMDC1A1_04	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM2_TOTALMDC1A1_04_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM4_ATYPICALMDC1A_01_R2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM4_ATYPICALMDC1A_01_R2_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM1_CTRL_03	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM1_CTRL_03_fastqc/fastqc_data.txt
FastQC	all_sections	431-2_A_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/431-2_A_2_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2405f-Dec19	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2405f-Dec19.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM3_PARTIALMDC1A1_03	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM3_PARTIALMDC1A1_03_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM5_SIBLINGMDC1A_01_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM5_SIBLINGMDC1A_01_R1_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM5_SIBLINGMDC1A_01_R3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM5_SIBLINGMDC1A_01_R3_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM2_TOTALMDC1A1_03	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM2_TOTALMDC1A1_03_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM1_CTRL_04	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM1_CTRL_04_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2406d-Feb20A	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2406d-Feb20A.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2419f-Feb20B	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2419f-Feb20B.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM3_PARTIALMDC1A1_01	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM3_PARTIALMDC1A1_01_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM4_ATYPICALMDC1A_01_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM4_ATYPICALMDC1A_01_R1_fastqc/fastqc_data.txt
FastQC	all_sections	MAN_0063_01_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MAN_0063_01_02_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2419f-Feb20A	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2419f-Feb20A.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2406d-Feb20B	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2406d-Feb20B.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM3_PARTIALMDC1A1_05	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM3_PARTIALMDC1A1_05_fastqc/fastqc_data.txt
FastQC	all_sections	WAL_OTH2405f-Feb20A	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/WAL_OTH2405f-Feb20A.Aligned.sortedByCoord.out_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM4_ATYPICALMDC1A_01_R3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM4_ATYPICALMDC1A_01_R3_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM1_CTRL_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM1_CTRL_02_fastqc/fastqc_data.txt
FastQC	all_sections	MUN_FAM2_TOTALMDC1A1_05	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/MUN_FAM2_TOTALMDC1A1_05_fastqc/fastqc_data.txt
FastQC	all_sections	437-3_A_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/x/fastqc/zip/437-3_A_2_fastqc/fastqc_data.txt
