Module	Section	Sample Name	Source
STAR	SummaryLog	RP-2073_INMR_HZ_401_R1_v3_RNA_OnPrem	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-2073_INMR_HZ_401_R1_v3_RNA_OnPrem.Log.final.out
STAR	SummaryLog	RGP_800_3_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RGP_800_3_2.Log.final.out
STAR	SummaryLog	RP-1903_HK-127	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-127.Log.final.out
STAR	SummaryLog	RP-1903_HK-114	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-114.Log.final.out
STAR	SummaryLog	MESP014_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/MESP014_2.Log.final.out
STAR	SummaryLog	RGP_273_3_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RGP_273_3_R1.Log.final.out
STAR	SummaryLog	B14-78-1-U	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/B14-78-1-U.Log.final.out
STAR	SummaryLog	BON_B14-20_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BON_B14-20_1.Log.final.out
STAR	SummaryLog	B10-02-1RNA	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/B10-02-1RNA.Log.final.out
STAR	SummaryLog	164BW_KC_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/164BW_KC_M1.Log.final.out
STAR	SummaryLog	247DT_SH_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/247DT_SH_M1.Log.final.out
STAR	SummaryLog	RP-1903_HK-107	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-107.Log.final.out
STAR	SummaryLog	CLA_338FT_DM_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/CLA_338FT_DM_2.Log.final.out
STAR	SummaryLog	92AI_SM_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/92AI_SM_R1.Log.final.out
STAR	SummaryLog	VIL_18_120	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VIL_18_120.Log.final.out
STAR	SummaryLog	193CP_LS_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/193CP_LS_R1.Log.final.out
STAR	SummaryLog	VIL_17_098	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VIL_17_098.Log.final.out
STAR	SummaryLog	204H_AM_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/204H_AM_M1.Log.final.out
STAR	SummaryLog	RP-2034_RGP_552_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-2034_RGP_552_3.Log.final.out
STAR	SummaryLog	BON_B15-98_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BON_B15-98_1_2.Log.final.out
STAR	SummaryLog	MUN_FAM1_CTRL_03_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/MUN_FAM1_CTRL_03_R1.Log.final.out
STAR	SummaryLog	1179-1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/1179-1.Log.final.out
STAR	SummaryLog	B16-47_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/B16-47_1_2.Log.final.out
STAR	SummaryLog	RGP_56_3_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RGP_56_3_3.Log.final.out
STAR	SummaryLog	RP-1418_BEG_1111-1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1418_BEG_1111-1.Log.final.out
STAR	SummaryLog	RP-2034_RGP_800_3_2_v2_RNA_OnPrem	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-2034_RGP_800_3_2_v2_RNA_OnPrem.Log.final.out
STAR	SummaryLog	RP-2073_INMR_IK_581_R1_v3_RNA_OnPrem	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-2073_INMR_IK_581_R1_v3_RNA_OnPrem.Log.final.out
STAR	SummaryLog	VCGS_FAM84_260_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VCGS_FAM84_260_R1.Log.final.out
STAR	SummaryLog	RGP_7_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RGP_7_1_2.Log.final.out
STAR	SummaryLog	210DB_BW_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/210DB_BW_M1.Log.final.out
STAR	SummaryLog	MUN_FAM2_TOTALMDC1A1_02_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/MUN_FAM2_TOTALMDC1A1_02_R1.Log.final.out
STAR	SummaryLog	431-1_A_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/431-1_A_3.Log.final.out
STAR	SummaryLog	BEG_1025-1_T999_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BEG_1025-1_T999_R1.Log.final.out
STAR	SummaryLog	VCGS_FAM148_462_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VCGS_FAM148_462_2.Log.final.out
STAR	SummaryLog	UC84-1RNA	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/UC84-1RNA.Log.final.out
STAR	SummaryLog	HK011_0029_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/HK011_0029_R1.Log.final.out
STAR	SummaryLog	BON_B16-22_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BON_B16-22_1.Log.final.out
STAR	SummaryLog	HK072-001_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/HK072-001_2.Log.final.out
STAR	SummaryLog	UC305-1M	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/UC305-1M.Log.final.out
STAR	SummaryLog	RP-1418_BEG_1435-01	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1418_BEG_1435-01.Log.final.out
STAR	SummaryLog	RP-2073_INMR_IV_615_R1_v3_RNA_OnPrem	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-2073_INMR_IV_615_R1_v3_RNA_OnPrem.Log.final.out
STAR	SummaryLog	MUN_FAM4_ATYPICALMDC1A_01_R3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/MUN_FAM4_ATYPICALMDC1A_01_R3.Log.final.out
STAR	SummaryLog	VIL_17_105	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VIL_17_105.Log.final.out
STAR	SummaryLog	RP-1903_HK-071-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-071-001.Log.final.out
STAR	SummaryLog	B09-24-1RNA_UNKNOWN	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/B09-24-1RNA_UNKNOWN.Log.final.out
STAR	SummaryLog	M_0146-01-H1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/M_0146-01-H1.Log.final.out
STAR	SummaryLog	RP-1903_OUN_HK018_0047	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_OUN_HK018_0047.Log.final.out
STAR	SummaryLog	T892	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/T892.Log.final.out
STAR	SummaryLog	VCGS_FAM41_129_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VCGS_FAM41_129_2.Log.final.out
STAR	SummaryLog	HK106-001_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/HK106-001_R1.Log.final.out
STAR	SummaryLog	HK024_0065_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/HK024_0065_R1.Log.final.out
STAR	SummaryLog	252DX_DC_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/252DX_DC_M1.Log.final.out
STAR	SummaryLog	ICCV_458_10CC06258_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/ICCV_458_10CC06258_02.Log.final.out
STAR	SummaryLog	B15-28_1_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/B15-28_1_1.Log.final.out
STAR	SummaryLog	VCGS_FAM147_459_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VCGS_FAM147_459_2.Log.final.out
STAR	SummaryLog	VCGS_FAM149_465_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VCGS_FAM149_465_2.Log.final.out
STAR	SummaryLog	VIL_17_106	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VIL_17_106.Log.final.out
STAR	SummaryLog	HK044_0109_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/HK044_0109_R1.Log.final.out
STAR	SummaryLog	UC223-1RNA	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/UC223-1RNA.Log.final.out
STAR	SummaryLog	B11-11-1M	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/B11-11-1M.Log.final.out
STAR	SummaryLog	BEG_1438-1_T1339_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BEG_1438-1_T1339_R1.Log.final.out
STAR	SummaryLog	RP-2073_193CP_LS_R1_v3_RNA_OnPrem	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-2073_193CP_LS_R1_v3_RNA_OnPrem.Log.final.out
STAR	SummaryLog	VIL_17_111	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VIL_17_111.Log.final.out
STAR	SummaryLog	RP-1903_HK-100	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-100.Log.final.out
STAR	SummaryLog	BON_B15-125_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BON_B15-125_1_2.Log.final.out
STAR	SummaryLog	RP-1903_HK-047	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-047.Log.final.out
STAR	SummaryLog	81AB_MM_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/81AB_MM_M1.Log.final.out
STAR	SummaryLog	VCGS_FAM52_162_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VCGS_FAM52_162_3.Log.final.out
STAR	SummaryLog	RP-1903_HK-139	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-139.Log.final.out
STAR	SummaryLog	MAN_0063_01_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/MAN_0063_01_02.Log.final.out
STAR	SummaryLog	MBEL028_001_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/MBEL028_001_3.Log.final.out
STAR	SummaryLog	RP-2073_INMR_IG_561_R1_v3_RNA_OnPrem	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-2073_INMR_IG_561_R1_v3_RNA_OnPrem.Log.final.out
STAR	SummaryLog	RP-1903_OUN_HK047_0116	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_OUN_HK047_0116.Log.final.out
STAR	SummaryLog	RP-1903_HK-104	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-104.Log.final.out
STAR	SummaryLog	RP-1314_HK088-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1314_HK088-001.Log.final.out
STAR	SummaryLog	RP-2073_INMR_GB_408_R1_v2_RNA_OnPrem	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-2073_INMR_GB_408_R1_v2_RNA_OnPrem.Log.final.out
STAR	SummaryLog	BON_B12-71_2_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BON_B12-71_2_R1.Log.final.out
STAR	SummaryLog	373HQ_BTG_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/373HQ_BTG_M1.Log.final.out
STAR	SummaryLog	OUN_HK018_0047_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/OUN_HK018_0047_R1.Log.final.out
STAR	SummaryLog	HK018_0047_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/HK018_0047_2.Log.final.out
STAR	SummaryLog	VIL_17_110	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VIL_17_110.Log.final.out
STAR	SummaryLog	BON_B12-76-1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BON_B12-76-1_2.Log.final.out
STAR	SummaryLog	253DY_HA_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/253DY_HA_M1.Log.final.out
STAR	SummaryLog	MUN_FAM4_ATYPICALMDC1A_01_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/MUN_FAM4_ATYPICALMDC1A_01_R1.Log.final.out
STAR	SummaryLog	VIL_17_107	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VIL_17_107.Log.final.out
STAR	SummaryLog	OUN_HK080_001_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/OUN_HK080_001_R1.Log.final.out
STAR	SummaryLog	HK006_0016_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/HK006_0016_R1.Log.final.out
STAR	SummaryLog	RP-1903_HK-071-004	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-071-004.Log.final.out
STAR	SummaryLog	B13-15RNA	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/B13-15RNA.Log.final.out
STAR	SummaryLog	CLA_179CI_GG_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/CLA_179CI_GG_2.Log.final.out
STAR	SummaryLog	RP-1903_HK-032	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-032.Log.final.out
STAR	SummaryLog	RP-1903_HK-025	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/RP-1903_HK-025.Log.final.out
STAR	SummaryLog	VCGS_FAM4_13_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VCGS_FAM4_13_2.Log.final.out
STAR	SummaryLog	447-3_A_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/447-3_A_3.Log.final.out
STAR	SummaryLog	VCGS_FAM61_190_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/VCGS_FAM61_190_R1.Log.final.out
STAR	SummaryLog	BON_B15-76-2_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BON_B15-76-2_2.Log.final.out
STAR	SummaryLog	BON_B16-50_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/multiqc/data/all/star/BON_B16-50_1_2.Log.final.out
