Module	Section	Sample Name	Source
STAR	SummaryLog	SWE_36326_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/SWE_36326_1.Log.final.out
STAR	SummaryLog	VCGS_FAM61_190	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM61_190.Log.final.out
STAR	SummaryLog	B11-25-1M	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/B11-25-1M.Log.final.out
STAR	SummaryLog	VCGS_FAM27_84_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM27_84_2.Log.final.out
STAR	SummaryLog	VCGS_FAM29_90	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM29_90.Log.final.out
STAR	SummaryLog	MESP014_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/MESP014_2.Log.final.out
STAR	SummaryLog	HK106-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK106-001.Log.final.out
STAR	SummaryLog	BON_B15-95_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B15-95_CHX_1.Log.final.out
STAR	SummaryLog	BON_B15-98_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B15-98_1_2.Log.final.out
STAR	SummaryLog	VCGS_FAM49_153	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM49_153.Log.final.out
STAR	SummaryLog	HK-139	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-139.Log.final.out
STAR	SummaryLog	RGP_7_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/RGP_7_1_2.Log.final.out
STAR	SummaryLog	HK-047	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-047.Log.final.out
STAR	SummaryLog	HK-100	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-100.Log.final.out
STAR	SummaryLog	VCGS_FAM148_462_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM148_462_2.Log.final.out
STAR	SummaryLog	HK-104	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-104.Log.final.out
STAR	SummaryLog	BON_B17-28_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B17-28_1.Log.final.out
STAR	SummaryLog	INMR_IV_615	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/INMR_IV_615.Log.final.out
STAR	SummaryLog	HK-071-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-071-001.Log.final.out
STAR	SummaryLog	HK085-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK085-001.Log.final.out
STAR	SummaryLog	VCGS_FAM41_129_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM41_129_2.Log.final.out
STAR	SummaryLog	HK-114	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-114.Log.final.out
STAR	SummaryLog	VCGS_FAM147_459_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM147_459_2.Log.final.out
STAR	SummaryLog	VCGS_FAM149_465_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM149_465_2.Log.final.out
STAR	SummaryLog	HK-107	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-107.Log.final.out
STAR	SummaryLog	BON_B15-125_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B15-125_1_2.Log.final.out
STAR	SummaryLog	VCGS_FAM52_162_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM52_162_3.Log.final.out
STAR	SummaryLog	HK117_001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK117_001.Log.final.out
STAR	SummaryLog	HK-071-004	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-071-004.Log.final.out
STAR	SummaryLog	VCGS_FAM4_13_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM4_13_2.Log.final.out
STAR	SummaryLog	HK-115	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-115.Log.final.out
STAR	SummaryLog	BON_B16-50_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B16-50_1_2.Log.final.out
STAR	SummaryLog	BON_B19-45_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B19-45_CHX_1.Log.final.out
STAR	SummaryLog	VCGS_FAM73_227_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM73_227_2.Log.final.out
STAR	SummaryLog	VCGS_FAM2_4_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM2_4_2.Log.final.out
STAR	SummaryLog	VCGS_FAM67_209	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM67_209.Log.final.out
STAR	SummaryLog	HK-022	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-022.Log.final.out
STAR	SummaryLog	RGP_7_3_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/RGP_7_3_2.Log.final.out
STAR	SummaryLog	HK-035	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-035.Log.final.out
STAR	SummaryLog	BON_B20_36_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B20_36_CHX_1.Log.final.out
STAR	SummaryLog	HK-025	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-025.Log.final.out
STAR	SummaryLog	HK-032	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-032.Log.final.out
STAR	SummaryLog	RGP_7_4_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/RGP_7_4_2.Log.final.out
STAR	SummaryLog	VCGS_FAM31_97_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM31_97_2.Log.final.out
STAR	SummaryLog	BON_B15-26_1_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B15-26_1_1.Log.final.out
STAR	SummaryLog	VCGS_FAM84_260	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM84_260.Log.final.out
STAR	SummaryLog	BON_B19-59_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B19-59_CHX_1.Log.final.out
STAR	SummaryLog	HK044_0110	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK044_0110.Log.final.out
STAR	SummaryLog	BON_B18_65_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B18_65_CHX_1.Log.final.out
STAR	SummaryLog	VCGS_FAM150_468_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM150_468_2.Log.final.out
STAR	SummaryLog	VCGS_FAM12_36_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM12_36_2.Log.final.out
STAR	SummaryLog	HK-116	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-116.Log.final.out
STAR	SummaryLog	HK011_0029	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK011_0029.Log.final.out
STAR	SummaryLog	VCGS_FAM42_132_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM42_132_2.Log.final.out
STAR	SummaryLog	RGP_7_5_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/RGP_7_5_2.Log.final.out
STAR	SummaryLog	HK-075	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-075.Log.final.out
STAR	SummaryLog	HK044_0109	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK044_0109.Log.final.out
STAR	SummaryLog	HK010_0026	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK010_0026.Log.final.out
STAR	SummaryLog	BON_B19-54_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B19-54_CHX_1.Log.final.out
STAR	SummaryLog	HK-081	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-081.Log.final.out
STAR	SummaryLog	HK-085	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-085.Log.final.out
STAR	SummaryLog	BON_B16-57_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B16-57_1_2.Log.final.out
STAR	SummaryLog	NH12-843_Fibroblasts	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/NH12-843_Fibroblasts.Log.final.out
STAR	SummaryLog	VCGS_FAM39_123	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/VCGS_FAM39_123.Log.final.out
STAR	SummaryLog	HK-095	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-095.Log.final.out
STAR	SummaryLog	HK-006	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-006.Log.final.out
STAR	SummaryLog	SWE_36223_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/SWE_36223_1.Log.final.out
STAR	SummaryLog	HK-015	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-015.Log.final.out
STAR	SummaryLog	HK-108	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-108.Log.final.out
STAR	SummaryLog	BON_B19-52_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B19-52_CHX_1.Log.final.out
STAR	SummaryLog	HK-061	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-061.Log.final.out
STAR	SummaryLog	HK-131	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-131.Log.final.out
STAR	SummaryLog	BON_B19-03_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/BON_B19-03_CHX_1.Log.final.out
STAR	SummaryLog	HK-126	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK-126.Log.final.out
STAR	SummaryLog	HK006_0016	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/HK006_0016.Log.final.out
STAR	SummaryLog	RGP_7_2_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/RGP_7_2_2.Log.final.out
STAR	ReadsPerGene	HK-139	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-139.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM4_13_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM4_13_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-061	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-061.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-025	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-025.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK101-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK101-001.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-104	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-104.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-133	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-133.ReadsPerGene.out.tab
STAR	ReadsPerGene	SWE_36326_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/SWE_36326_1.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK088-001_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK088-001_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-124	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-124.ReadsPerGene.out.tab
STAR	ReadsPerGene	SWE_36223_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/SWE_36223_1.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK011_0029	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK011_0029.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-119	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-119.ReadsPerGene.out.tab
STAR	ReadsPerGene	BON_B16-57_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/BON_B16-57_1_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM67_209	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM67_209.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM3_7_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM3_7_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-116	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-116.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-085	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-085.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-032	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-032.ReadsPerGene.out.tab
STAR	ReadsPerGene	BON_B18-23_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/BON_B18-23_CHX_1.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM73_227_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM73_227_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	BON_B15-125_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/BON_B15-125_1_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM150_468_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM150_468_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-073	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-073.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK024_0065	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK024_0065.ReadsPerGene.out.tab
STAR	ReadsPerGene	B11-25-1M	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/B11-25-1M.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM49_153	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM49_153.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-100	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-100.ReadsPerGene.out.tab
STAR	ReadsPerGene	BON_B14-51_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/BON_B14-51_1_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM147_459_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM147_459_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM27_84_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM27_84_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM52_162_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM52_162_3.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM2_4_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM2_4_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-081	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-081.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK085-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK085-001.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM31_97_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM31_97_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	INMR_IV_615	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/INMR_IV_615.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK117_001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK117_001.ReadsPerGene.out.tab
STAR	ReadsPerGene	BON_B15-26_1_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/BON_B15-26_1_1.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM11_32_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM11_32_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM1_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM1_1_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM39_123	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM39_123.ReadsPerGene.out.tab
STAR	ReadsPerGene	BON_B19-59_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/BON_B19-59_CHX_1.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM149_465_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM149_465_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK044_0110	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK044_0110.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-126	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-126.ReadsPerGene.out.tab
STAR	ReadsPerGene	RGP_7_4_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/RGP_7_4_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	VCGS_FAM41_129_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/VCGS_FAM41_129_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	BON_B18_65_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/BON_B18_65_CHX_1.ReadsPerGene.out.tab
STAR	ReadsPerGene	BON_B16-50_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/BON_B16-50_1_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-087	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-087.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-035	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-035.ReadsPerGene.out.tab
STAR	ReadsPerGene	RGP_7_3_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/RGP_7_3_2.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-114	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-114.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK028_0073	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK028_0073.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-095	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-095.ReadsPerGene.out.tab
STAR	ReadsPerGene	HK-022	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/fibroblasts/star/genecounts/HK-022.ReadsPerGene.out.tab
