Module	Section	Sample Name	Source
STAR	SummaryLog	MUN_FAM5_SIBLINGMDC1A_01_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MUN_FAM5_SIBLINGMDC1A_01_R1.Log.final.out
STAR	SummaryLog	B14-117-1RNA-2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B14-117-1RNA-2.Log.final.out
STAR	SummaryLog	CLA_62R_CaM_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/CLA_62R_CaM_3.Log.final.out
STAR	SummaryLog	HK028_0073	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK028_0073.Log.final.out
STAR	SummaryLog	HK024_0065	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK024_0065.Log.final.out
STAR	SummaryLog	BEG_1078-1_T1071	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BEG_1078-1_T1071.Log.final.out
STAR	SummaryLog	26I_SK_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/26I_SK_M1.Log.final.out
STAR	SummaryLog	361AL_CC_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/361AL_CC_M1.Log.final.out
STAR	SummaryLog	HK-070	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-070.Log.final.out
STAR	SummaryLog	BON_B14-75-1_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B14-75-1_1.Log.final.out
STAR	SummaryLog	LIA_EDW01_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/LIA_EDW01_1.Log.final.out
STAR	SummaryLog	41M_MW_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/41M_MW_M1.Log.final.out
STAR	SummaryLog	HK060-0154	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK060-0154.Log.final.out
STAR	SummaryLog	VIL_17_121	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VIL_17_121.Log.final.out
STAR	SummaryLog	163BV_JE_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/163BV_JE_M1.Log.final.out
STAR	SummaryLog	WAL_OTH2405f-Feb20C	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/WAL_OTH2405f-Feb20C.Log.final.out
STAR	SummaryLog	MAN_0694_01	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MAN_0694_01.Log.final.out
STAR	SummaryLog	HK-119	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-119.Log.final.out
STAR	SummaryLog	OUN_HK112_001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/OUN_HK112_001.Log.final.out
STAR	SummaryLog	BON_B18-23_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B18-23_CHX_1.Log.final.out
STAR	SummaryLog	HK-133	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-133.Log.final.out
STAR	SummaryLog	MUN_FAM5_SIBLINGMDC1A_01_R2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MUN_FAM5_SIBLINGMDC1A_01_R2.Log.final.out
STAR	SummaryLog	HK-124	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-124.Log.final.out
STAR	SummaryLog	VCGS_FAM26_81_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM26_81_2.Log.final.out
STAR	SummaryLog	RGP_94_4_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/RGP_94_4_2.Log.final.out
STAR	SummaryLog	MUN_FAM3_PARTIALMDC1A1_03	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MUN_FAM3_PARTIALMDC1A1_03.Log.final.out
STAR	SummaryLog	254DZ_WP_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/254DZ_WP_M1.Log.final.out
STAR	SummaryLog	VCGS_FAM58_181	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM58_181.Log.final.out
STAR	SummaryLog	BON_B16-53-1_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B16-53-1_1.Log.final.out
STAR	SummaryLog	VIL_17_151	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VIL_17_151.Log.final.out
STAR	SummaryLog	B09-25-1RNA	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B09-25-1RNA.Log.final.out
STAR	SummaryLog	BEG_1111-1_T1105	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BEG_1111-1_T1105.Log.final.out
STAR	SummaryLog	SWE_36326_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/SWE_36326_1.Log.final.out
STAR	SummaryLog	VCGS_FAM61_190	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM61_190.Log.final.out
STAR	SummaryLog	B11-25-1M	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B11-25-1M.Log.final.out
STAR	SummaryLog	VCGS_FAM27_84_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM27_84_2.Log.final.out
STAR	SummaryLog	149BP_AB_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/149BP_AB_M1.Log.final.out
STAR	SummaryLog	MUN_FAM2_TOTALMDC1A1_04	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MUN_FAM2_TOTALMDC1A1_04.Log.final.out
STAR	SummaryLog	CLA_143BN_BB_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/CLA_143BN_BB_2.Log.final.out
STAR	SummaryLog	BON_B18-24_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B18-24_1.Log.final.out
STAR	SummaryLog	VCGS_FAM29_90	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM29_90.Log.final.out
STAR	SummaryLog	MCOP008_001_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MCOP008_001_2.Log.final.out
STAR	SummaryLog	BON_UC219-1_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_UC219-1_1.Log.final.out
STAR	SummaryLog	B09-40-1M	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B09-40-1M.Log.final.out
STAR	SummaryLog	RGP_800_3_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/RGP_800_3_2.Log.final.out
STAR	SummaryLog	RGP_554_3_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/RGP_554_3_2.Log.final.out
STAR	SummaryLog	MESP014_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MESP014_2.Log.final.out
STAR	SummaryLog	HK106-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK106-001.Log.final.out
STAR	SummaryLog	B14-78-1-U	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B14-78-1-U.Log.final.out
STAR	SummaryLog	BON_B14-20_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B14-20_1.Log.final.out
STAR	SummaryLog	B10-02-1RNA	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B10-02-1RNA.Log.final.out
STAR	SummaryLog	BEG_1438-1_T1339	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BEG_1438-1_T1339.Log.final.out
STAR	SummaryLog	164BW_KC_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/164BW_KC_M1.Log.final.out
STAR	SummaryLog	247DT_SH_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/247DT_SH_M1.Log.final.out
STAR	SummaryLog	CLA_338FT_DM_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/CLA_338FT_DM_2.Log.final.out
STAR	SummaryLog	BON_B15-95_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B15-95_CHX_1.Log.final.out
STAR	SummaryLog	VIL_18_120	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VIL_18_120.Log.final.out
STAR	SummaryLog	VIL_17_098	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VIL_17_098.Log.final.out
STAR	SummaryLog	204H_AM_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/204H_AM_M1.Log.final.out
STAR	SummaryLog	WAL_OTH2407d-Feb20B	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/WAL_OTH2407d-Feb20B.Log.final.out
STAR	SummaryLog	BON_B15-98_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B15-98_1_2.Log.final.out
STAR	SummaryLog	INMR_GB_408	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/INMR_GB_408.Log.final.out
STAR	SummaryLog	1179-1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/1179-1.Log.final.out
STAR	SummaryLog	B16-47_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B16-47_1_2.Log.final.out
STAR	SummaryLog	RGP_56_3_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/RGP_56_3_3.Log.final.out
STAR	SummaryLog	VCGS_FAM49_153	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM49_153.Log.final.out
STAR	SummaryLog	HK-139	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-139.Log.final.out
STAR	SummaryLog	RGP_7_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/RGP_7_1_2.Log.final.out
STAR	SummaryLog	210DB_BW_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/210DB_BW_M1.Log.final.out
STAR	SummaryLog	RGP_677_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/RGP_677_3.Log.final.out
STAR	SummaryLog	HK-047	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-047.Log.final.out
STAR	SummaryLog	HK-100	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-100.Log.final.out
STAR	SummaryLog	MUN_FAM1_CTRL_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MUN_FAM1_CTRL_02.Log.final.out
STAR	SummaryLog	BON_B09-9_CHX_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B09-9_CHX_2.Log.final.out
STAR	SummaryLog	431-1_A_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/431-1_A_3.Log.final.out
STAR	SummaryLog	VCGS_FAM148_462_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM148_462_2.Log.final.out
STAR	SummaryLog	UC84-1RNA	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/UC84-1RNA.Log.final.out
STAR	SummaryLog	BON_B16-22_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B16-22_1.Log.final.out
STAR	SummaryLog	HK072-001_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK072-001_2.Log.final.out
STAR	SummaryLog	UC305-1M	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/UC305-1M.Log.final.out
STAR	SummaryLog	HK-104	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-104.Log.final.out
STAR	SummaryLog	BON_B17-28_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B17-28_1.Log.final.out
STAR	SummaryLog	BON_B18-25_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B18-25_1.Log.final.out
STAR	SummaryLog	INMR_IV_615	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/INMR_IV_615.Log.final.out
STAR	SummaryLog	RGP_552_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/RGP_552_3.Log.final.out
STAR	SummaryLog	MUN_FAM4_ATYPICALMDC1A_01_R3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MUN_FAM4_ATYPICALMDC1A_01_R3.Log.final.out
STAR	SummaryLog	VIL_17_105	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VIL_17_105.Log.final.out
STAR	SummaryLog	WAL_OTH2419f-Dec19	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/WAL_OTH2419f-Dec19.Log.final.out
STAR	SummaryLog	INMR_IG_561	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/INMR_IG_561.Log.final.out
STAR	SummaryLog	HK-071-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-071-001.Log.final.out
STAR	SummaryLog	B09-24-1RNA_UNKNOWN	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B09-24-1RNA_UNKNOWN.Log.final.out
STAR	SummaryLog	M_0146-01-H1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/M_0146-01-H1.Log.final.out
STAR	SummaryLog	T892	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/T892.Log.final.out
STAR	SummaryLog	MUN_FAM1_CTRL_01	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MUN_FAM1_CTRL_01.Log.final.out
STAR	SummaryLog	BON_UC355_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_UC355_CHX_1.Log.final.out
STAR	SummaryLog	HK085-001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK085-001.Log.final.out
STAR	SummaryLog	VCGS_FAM41_129_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM41_129_2.Log.final.out
STAR	SummaryLog	HK-114	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-114.Log.final.out
STAR	SummaryLog	252DX_DC_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/252DX_DC_M1.Log.final.out
STAR	SummaryLog	ICCV_458_10CC06258_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/ICCV_458_10CC06258_02.Log.final.out
STAR	SummaryLog	B15-28_1_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B15-28_1_1.Log.final.out
STAR	SummaryLog	VCGS_FAM147_459_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM147_459_2.Log.final.out
STAR	SummaryLog	MAN_1438-01-M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MAN_1438-01-M1.Log.final.out
STAR	SummaryLog	VCGS_FAM149_465_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM149_465_2.Log.final.out
STAR	SummaryLog	VIL_17_106	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VIL_17_106.Log.final.out
STAR	SummaryLog	UC223-1RNA	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/UC223-1RNA.Log.final.out
STAR	SummaryLog	RGP_677_4	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/RGP_677_4.Log.final.out
STAR	SummaryLog	HK-107	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-107.Log.final.out
STAR	SummaryLog	B11-11-1M	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B11-11-1M.Log.final.out
STAR	SummaryLog	OUN_HK124_001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/OUN_HK124_001.Log.final.out
STAR	SummaryLog	VIL_17_111	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VIL_17_111.Log.final.out
STAR	SummaryLog	BON_B15-125_1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B15-125_1_2.Log.final.out
STAR	SummaryLog	81AB_MM_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/81AB_MM_M1.Log.final.out
STAR	SummaryLog	BON_FC2_CHX_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_FC2_CHX_1.Log.final.out
STAR	SummaryLog	VCGS_FAM52_162_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VCGS_FAM52_162_3.Log.final.out
STAR	SummaryLog	BON_B16-38	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B16-38.Log.final.out
STAR	SummaryLog	BEG_14-4_T65	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BEG_14-4_T65.Log.final.out
STAR	SummaryLog	MAN_0063_01_02	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MAN_0063_01_02.Log.final.out
STAR	SummaryLog	MBEL028_001_3	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MBEL028_001_3.Log.final.out
STAR	SummaryLog	HK117_001	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK117_001.Log.final.out
STAR	SummaryLog	WAL_OTH2407d-Feb20A	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/WAL_OTH2407d-Feb20A.Log.final.out
STAR	SummaryLog	373HQ_BTG_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/373HQ_BTG_M1.Log.final.out
STAR	SummaryLog	HK018_0047_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK018_0047_2.Log.final.out
STAR	SummaryLog	VIL_17_110	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VIL_17_110.Log.final.out
STAR	SummaryLog	BON_B12-76-1_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B12-76-1_2.Log.final.out
STAR	SummaryLog	MUN_FAM1_CTRL_04	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MUN_FAM1_CTRL_04.Log.final.out
STAR	SummaryLog	253DY_HA_M1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/253DY_HA_M1.Log.final.out
STAR	SummaryLog	MUN_FAM4_ATYPICALMDC1A_01_R1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/MUN_FAM4_ATYPICALMDC1A_01_R1.Log.final.out
STAR	SummaryLog	VIL_17_107	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/VIL_17_107.Log.final.out
STAR	SummaryLog	HK-071-004	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/HK-071-004.Log.final.out
STAR	SummaryLog	B13-15RNA	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/B13-15RNA.Log.final.out
STAR	SummaryLog	CLA_179CI_GG_2	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/CLA_179CI_GG_2.Log.final.out
STAR	SummaryLog	BON_B20-13_1	/Users/weisburd/project__rnaseq/code/rnaseq_methods/pipelines/multiqc/data/all/star/BON_B20-13_1.Log.final.out
